rid,object_name,r_object_type,r_is_virtual_doc,r_immutable_flag,,acl_name,qa_type,r_resume_state,r_current_state,previous_state_nb,review_date,approval_date,effectivity_date,r_policy_id,lifecylename
09186af580166b88,LBP406,quality_process,0,0,0,retired,LBP,-1,6,5,5/18/2006 14:41,5/22/2006 12:37,5/22/2006 12:37,46186af58006c9eb,Quality_Document_Lifecycle
09186af580166b8d,LBP202,quality_process,0,0,0,retired,LBP,-1,6,5,5/18/2006 14:39,5/19/2006 10:38,5/22/2006 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580166c05,LBP112,quality_process,0,0,0,retired,LBP,-1,6,5,5/19/2006 9:59,5/22/2006 12:34,5/22/2006 12:34,46186af58006c9eb,Quality_Document_Lifecycle
09186af5801673eb,LBP400,quality_process,0,0,0,retired,LBP,-1,6,5,5/19/2006 14:50,5/22/2006 10:54,5/22/2006 10:54,46186af58006c9eb,Quality_Document_Lifecycle
09186af580167408,LBP409,quality_process,0,0,0,retired,LBP,-1,6,5,5/19/2006 11:10,5/22/2006 11:27,5/22/2006 11:27,46186af58006c9eb,Quality_Document_Lifecycle
09186af580167494,LBP201,quality_process,0,0,0,retired,LBP,-1,6,5,5/19/2006 12:26,5/22/2006 10:35,5/22/2006 10:35,46186af58006c9eb,Quality_Document_Lifecycle
09186af5801676e7,LBP200,quality_process,0,0,0,retired,LBP,-1,6,5,5/19/2006 17:26,5/22/2006 12:32,5/22/2006 12:32,46186af58006c9eb,Quality_Document_Lifecycle
09186af5801693d2,LBP209,quality_process,0,0,1,released,LBP,-1,5,4,5/16/2006 10:31,5/18/2006 12:32,5/22/2006 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5801699ea,LBP408,quality_process,0,0,0,retired,LBP,-1,6,5,5/22/2006 13:32,5/24/2006 16:12,5/25/2006 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5801699f4,LBP100,quality_process,0,0,0,retired,LBP,-1,6,5,5/22/2006 14:26,5/24/2006 9:28,5/25/2006 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580169a03,LBP405,quality_process,0,0,0,retired,LBP,-1,6,5,5/22/2006 14:26,5/24/2006 9:41,5/25/2006 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580169a93,LBP103,quality_process,0,0,0,retired,LBP,-1,6,5,5/22/2006 15:42,5/24/2006 9:39,5/25/2006 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580169a95,LBP105,quality_process,0,0,0,retired,LBP,-1,6,5,5/22/2006 16:14,5/24/2006 9:35,5/25/2006 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580169a9c,LBP206,quality_process,0,0,1,released,LBP,-1,5,4,5/22/2006 16:15,5/24/2006 9:37,5/25/2006 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580169aab,LBP104,quality_process,0,0,0,released,LBP,-1,5,4,5/22/2006 16:10,5/24/2006 9:38,5/25/2006 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580169aae,LBP114,quality_process,0,0,0,retired,LBP,-1,6,5,5/22/2006 16:11,5/24/2006 9:33,5/25/2006 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580169ab1,LBP205,quality_process,0,0,0,retired,LBP,-1,6,5,5/22/2006 16:14,5/24/2006 9:34,5/25/2006 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580169ab3,LBP208,quality_process,0,0,1,released,LBP,-1,5,4,5/22/2006 16:14,5/24/2006 16:52,5/25/2006 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580169abe,LBP401,quality_process,0,0,0,retired,LBP,-1,6,5,5/24/2006 15:55,5/24/2006 17:52,5/25/2006 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580169ac1,LBP410,quality_process,0,0,0,retired,LBP,-1,6,5,5/22/2006 16:17,5/24/2006 17:09,5/25/2006 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580169ac8,LBP301,quality_process,0,0,0,retired,LBP,-1,6,5,5/23/2006 14:52,5/24/2006 9:39,5/25/2006 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58016aaff,LBP115,quality_process,0,0,0,retired,LBP,-1,6,5,5/24/2006 17:52,5/30/2006 11:13,5/31/2006 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58016ae5e,LBP206,quality_process,0,0,1,released,LBP,-1,5,4,5/22/2006 16:15,5/24/2006 9:37,5/25/2006 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58016ae65,LBP104,quality_process,0,0,1,released,LBP,-1,5,4,5/22/2006 16:10,5/24/2006 9:38,5/25/2006 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58016ae6a,LBP208,quality_process,0,0,1,released,LBP,-1,5,4,5/22/2006 16:14,5/24/2006 16:52,5/25/2006 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58016dfd0,LBP403,quality_process,0,0,0,retired,LBP,-1,6,5,5/29/2006 12:49,5/29/2006 16:22,5/31/2006 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58016f741,LBP409,quality_process,0,0,0,retired,LBP,-1,3,2,5/31/2006 9:42,,5/31/2006 9:51,46186af58006c9e5,Administrative_Change_Lifecycle
09186af5801906f0,LBP117,quality_process,0,0,0,retired,LBP,-1,6,5,7/14/2006 13:43,7/19/2006 16:18,7/19/2006 16:18,46186af58006c9eb,Quality_Document_Lifecycle
09186af58019a131,LBP400,quality_process,0,0,0,retired,LBP,-1,6,5,7/28/2006 13:24,7/28/2006 14:45,7/28/2006 14:45,46186af58006c9eb,Quality_Document_Lifecycle
09186af5801a4f3e,LBP102,quality_process,0,0,0,retired,LBP,-1,6,5,8/14/2006 10:20,8/14/2006 13:55,8/16/2006 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5801a4f43,LBP111,quality_process,0,0,0,retired,LBP,-1,6,5,8/14/2006 10:21,8/14/2006 13:53,8/16/2006 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5801a826a,LBP106,quality_process,0,0,0,retired,LBP,-1,6,5,8/21/2006 9:50,8/21/2006 16:26,8/24/2006 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5801a8271,LBP108,quality_process,0,0,0,retired,LBP,-1,6,5,8/21/2006 9:50,8/21/2006 16:24,8/24/2006 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5801bf64b,LBP409,quality_process,0,0,0,retired,LBP,-1,6,5,9/21/2006 16:18,9/26/2006 10:25,9/26/2006 10:25,46186af58006c9eb,Quality_Document_Lifecycle
09186af5801d7822,LBP118,quality_process,0,1,0,in_redaction,LBP,-1,0,0,,,,46186af58006c9eb,Quality_Document_Lifecycle
09186af5801d94cd,LBP118,quality_process,0,1,0,in_redaction,LBP,-1,0,0,,,,46186af58006c9eb,Quality_Document_Lifecycle
09186af5801dba75,LBP118,quality_process,0,1,0,in_redaction,LBP,-1,0,0,,,,46186af58006c9eb,Quality_Document_Lifecycle
09186af5801e0784,LBP118,quality_process,0,1,0,in_redaction,LBP,-1,0,0,,,,46186af58006c9eb,Quality_Document_Lifecycle
09186af5801eb511,LBP118,quality_process,0,1,0,in_redaction,LBP,-1,0,0,,,,46186af58006c9eb,Quality_Document_Lifecycle
09186af5801eb519,LBP118,quality_process,0,1,0,in_redaction,LBP,-1,0,0,,,,46186af58006c9eb,Quality_Document_Lifecycle
09186af5801ed127,LBP118,quality_process,0,1,0,in_redaction,LBP,-1,0,0,,,,46186af58006c9eb,Quality_Document_Lifecycle
09186af5801ef264,LBP118,quality_process,0,0,0,in_progress,LBP,-1,1,0,,,,46186af58006c9eb,Quality_Document_Lifecycle
09186af5801efc3e,LBP108,quality_process,0,0,0,retired,LBP,-1,6,5,11/29/2006 8:54,11/29/2006 17:24,11/30/2006 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5801f583a,LBP112,quality_process,0,0,0,retired,LBP,-1,6,5,12/5/2006 10:10,12/7/2006 11:03,12/7/2006 11:03,46186af58006c9eb,Quality_Document_Lifecycle
09186af5801f5879,LBP118,quality_process,0,0,1,released,LBP,-1,5,4,12/5/2006 10:49,12/7/2006 16:36,12/11/2006 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5801f5aa6,LBP406,quality_process,0,0,0,retired,LBP,-1,6,5,12/5/2006 15:27,12/7/2006 16:31,12/12/2006 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5801fa06f,LBP118,quality_process,0,0,1,released,LBP,-1,5,4,12/5/2006 10:49,12/7/2006 16:36,12/11/2006 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5801fa158,LBP410,quality_process,0,0,0,retired,LBP,-1,6,5,12/12/2006 3:24,12/15/2006 15:27,12/22/2006 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5801fc290,LBP409,quality_process,0,0,0,retired,LBP,-1,6,5,12/15/2006 8:49,12/15/2006 14:03,12/15/2006 14:03,46186af58006c9eb,Quality_Document_Lifecycle
09186af5802007fb,LBP114,quality_process,0,0,0,retired,LBP,-1,6,5,12/19/2006 9:12,12/20/2006 10:44,12/22/2006 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58020146b,LBP117,quality_process,0,0,0,retired,LBP,-1,6,5,12/20/2006 9:56,12/22/2006 17:22,12/22/2006 17:22,46186af58006c9eb,Quality_Document_Lifecycle
09186af58020165f,LBP101,quality_process,0,0,0,retired,LBP,-1,6,5,12/20/2006 14:11,12/20/2006 15:25,12/22/2006 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580201667,LBP106,quality_process,0,0,0,retired,LBP,-1,6,5,12/20/2006 14:15,12/20/2006 17:02,12/22/2006 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580201670,LBP108,quality_process,0,0,0,retired,LBP,-1,6,5,12/20/2006 14:19,12/20/2006 15:36,12/22/2006 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58020212f,LBP205,quality_process,0,0,1,released,LBP,-1,5,4,12/21/2006 12:11,12/21/2006 17:06,12/22/2006 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5802026f4,LBP205,quality_process,0,0,1,released,LBP,-1,5,4,12/21/2006 12:11,12/21/2006 17:06,12/22/2006 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580202ce7,LBP401,quality_process,0,0,0,retired,LBP,-1,6,5,12/22/2006 11:50,1/3/2007 17:46,1/15/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580202d5d,LBP105,quality_process,0,0,0,retired,LBP,-1,6,5,1/23/2007 16:43,1/26/2007 9:51,1/29/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58020de18,LBP300,quality_process,0,0,0,retired,LBP,-1,6,5,1/8/2007 13:10,1/10/2007 17:47,1/11/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580216759,LBP406,quality_process,0,0,0,retired,LBP,-1,6,5,1/16/2007 14:51,1/19/2007 16:32,1/22/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5802168e5,LBP402,quality_process,0,0,0,retired,LBP,-1,6,5,1/16/2007 17:18,1/17/2007 14:36,1/17/2007 14:36,46186af58006c9eb,Quality_Document_Lifecycle
09186af580217dd1,LBP402,quality_process,0,0,0,retired,LBP,-1,3,2,1/18/2007 13:32,,1/18/2007 14:15,46186af58006c9e5,Administrative_Change_Lifecycle
09186af580218035,LBP202,quality_process,0,0,0,retired,LBP,-1,6,5,1/18/2007 18:58,1/19/2007 16:35,1/23/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58021bc61,LBP203,quality_process,0,0,1,released,LBP,-1,5,4,1/23/2007 14:12,1/24/2007 17:43,1/29/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58021c738,LBP109,quality_process,0,0,0,retired,LBP,-1,6,5,1/24/2007 8:36,1/26/2007 9:52,1/29/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58021c73f,LBP112,quality_process,0,0,0,retired,LBP,-1,6,5,1/24/2007 7:58,1/26/2007 15:24,1/29/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58021c9d5,LBP115,quality_process,0,1,0,released,LBP,-1,5,4,1/24/2007 14:51,1/24/2007 15:24,1/25/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58021cee1,LBP115,quality_process,0,0,1,released,LBP,-1,5,4,1/24/2007 14:51,1/24/2007 15:24,1/25/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58021e061,LBP403,quality_process,0,0,0,retired,LBP,-1,6,5,1/26/2007 14:16,1/29/2007 8:05,1/30/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58021e08c,LBP301,quality_process,0,0,0,retired,LBP,-1,6,5,1/26/2007 10:32,1/26/2007 14:05,1/29/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58021fc82,LBP203,quality_process,0,0,1,released,LBP,-1,5,4,1/23/2007 14:12,1/24/2007 17:43,1/29/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5802207a6,LBP105,quality_process,0,0,0,released,LBP,-1,5,4,1/30/2007 15:17,2/2/2007 7:59,2/5/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580221225,LBP114,quality_process,0,1,0,in_redaction,LBP,-1,0,-1,,,,46186af58006c9eb,Quality_Document_Lifecycle
09186af5802213dc,LBP114,quality_process,0,1,0,in_redaction,LBP,-1,0,-1,,,,46186af58006c9eb,Quality_Document_Lifecycle
09186af580221453,LBP114,quality_process,0,1,0,in_redaction,LBP,-1,0,-1,,,,46186af58006c9eb,Quality_Document_Lifecycle
09186af58022578d,LBP105,quality_process,0,0,1,released,LBP,-1,5,4,1/30/2007 15:17,2/2/2007 7:59,2/5/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58022bc60,LBP200,quality_process,0,0,0,retired,LBP,-1,6,5,2/13/2007 16:30,2/21/2007 15:22,2/23/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58022ca89,LBP114,quality_process,0,1,0,in_redaction,LBP,-1,0,-1,,,,46186af58006c9eb,Quality_Document_Lifecycle
09186af58022cc1b,LBP114,quality_process,0,1,0,in_redaction,LBP,-1,0,-1,,,,46186af58006c9eb,Quality_Document_Lifecycle
09186af580234994,LBP108,quality_process,0,0,0,retired,LBP,-1,6,5,2/22/2007 10:22,2/22/2007 14:32,2/23/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580234a03,LBP114,quality_process,0,1,0,in_redaction,LBP,-1,0,-1,,,,46186af58006c9eb,Quality_Document_Lifecycle
09186af580234a0b,LBP114,quality_process,0,1,0,in_redaction,LBP,-1,0,-1,,,,46186af58006c9eb,Quality_Document_Lifecycle
09186af580234a19,LBP114,quality_process,0,1,0,in_progress,LBP,-1,1,0,,,,46186af58006c9eb,Quality_Document_Lifecycle
09186af580234ab8,LBP114,quality_process,0,0,0,retired,LBP,-1,6,5,2/22/2007 14:27,2/26/2007 8:16,2/28/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58023ed95,LBP116,quality_process,0,0,0,retired,LBP,-1,6,5,3/9/2007 11:44,3/21/2007 16:38,3/22/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580258406,LBP409,quality_process,0,0,0,retired,LBP,-1,6,5,4/19/2007 11:35,4/23/2007 11:17,4/25/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58025ac5c,LBP112,quality_process,0,0,0,retired,LBP,-1,6,5,4/23/2007 17:51,4/26/2007 16:23,4/30/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58025cb10,LBP110,quality_process,0,0,0,released,LBP,-1,5,4,4/26/2007 9:38,4/26/2007 17:53,5/7/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580263514,LBP110,quality_process,0,0,1,released,LBP,-1,5,4,4/26/2007 9:38,4/26/2007 17:53,5/7/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58026e268,LBP200,quality_process,0,0,0,retired,LBP,-1,6,5,5/23/2007 17:25,5/24/2007 18:37,5/25/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580271df2,LBP207,quality_process,0,0,0,retired,LBP,-1,6,5,5/29/2007 14:24,5/30/2007 8:32,6/4/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5802768c4,LBP117,quality_process,0,0,0,retired,LBP,-1,6,5,6/5/2007 12:38,6/5/2007 18:29,6/7/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580281988,LBP401,quality_process,0,0,0,retired,LBP,-1,6,5,6/21/2007 13:50,6/21/2007 16:55,6/25/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580284b50,LBP100,quality_process,0,0,0,retired,LBP,-1,3,2,6/25/2007 12:37,,6/25/2007 12:46,46186af58006c9e5,Administrative_Change_Lifecycle
09186af580284bff,LBP107,quality_process,0,0,0,retired,LBP,-1,3,2,6/25/2007 12:53,,6/25/2007 13:48,46186af58006c9e5,Administrative_Change_Lifecycle
09186af580284c48,LBP114,quality_process,0,1,0,released,LBP,-1,2,1,6/25/2007 13:07,,6/25/2007 13:47,46186af58006c9e5,Administrative_Change_Lifecycle
09186af580284c66,LBP300,quality_process,0,0,1,released,LBP,-1,5,4,6/25/2007 14:02,6/25/2007 14:42,6/27/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580284ce4,LBP114,quality_process,0,0,1,released,LBP,-1,2,1,6/25/2007 13:07,,6/25/2007 13:47,46186af58006c9e5,Administrative_Change_Lifecycle
09186af580286110,LBP300,quality_process,0,0,1,released,LBP,-1,5,4,6/25/2007 14:02,6/25/2007 14:42,6/27/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5802b04e5,LBP405,quality_process,0,0,1,released,LBP,-1,5,4,8/27/2007 18:05,8/31/2007 15:41,9/7/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5802b7d04,LBP405,quality_process,0,0,1,released,LBP,-1,5,4,8/27/2007 18:05,8/31/2007 15:41,9/7/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5802bad35,LBP114,quality_process,0,1,0,in_redaction,LBP,-1,0,-1,,,,46186af58006c9eb,Quality_Document_Lifecycle
09186af5802bad3c,LBP114,quality_process,0,0,1,in_redaction,LBP,-1,0,-1,,,,46186af58006c9eb,Quality_Document_Lifecycle
09186af5802c1a03,LBP112,quality_process,0,0,0,retired,LBP,-1,6,5,9/21/2007 11:34,9/24/2007 15:02,9/25/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5802c6c3d,LBP116,quality_process,0,0,0,retired,LBP,-1,6,5,9/28/2007 14:34,9/28/2007 17:33,10/1/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5802cca5c,LBP108,quality_process,0,0,0,retired,LBP,-1,6,5,10/5/2007 13:32,10/8/2007 10:15,10/8/2007 10:15,46186af58006c9eb,Quality_Document_Lifecycle
09186af5802d3875,LBP112,quality_process,0,0,0,retired,LBP,-1,6,5,10/15/2007 17:15,10/18/2007 16:06,10/19/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5802db2cb,LBP207,quality_process,0,0,0,retired,LBP,-1,6,5,10/26/2007 10:37,10/30/2007 14:50,11/1/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5802e07c0,LBP109,quality_process,0,0,1,released,LBP,-1,5,4,11/2/2007 14:06,11/6/2007 12:56,11/6/2007 12:56,46186af58006c9eb,Quality_Document_Lifecycle
09186af5802e350a,LBP109,quality_process,0,0,1,released,LBP,-1,5,4,11/2/2007 14:06,11/6/2007 12:56,11/6/2007 12:56,46186af58006c9eb,Quality_Document_Lifecycle
09186af5802ebdf4,LBP200,quality_process,0,0,0,retired,LBP,-1,6,5,11/20/2007 15:27,11/22/2007 12:27,11/26/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5802ed728,LBP207,quality_process,0,0,0,retired,LBP,-1,6,5,11/22/2007 11:46,11/23/2007 15:47,11/30/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5802f635c,LBP112,quality_process,0,1,0,released,LBP,-1,5,4,12/5/2007 9:47,12/6/2007 20:04,12/7/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5802f7910,LBP112,quality_process,0,0,1,released,LBP,-1,5,4,12/5/2007 9:47,12/6/2007 20:04,12/7/2007 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5802fcc6a,LBP401,quality_process,0,0,0,retired,LBP,-1,6,5,12/19/2007 11:36,12/21/2007 10:38,12/21/2007 10:38,46186af58006c9eb,Quality_Document_Lifecycle
09186af5802fea11,LBP202,quality_process,0,0,0,retired,LBP,-1,6,5,12/20/2007 15:36,12/21/2007 10:16,1/3/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58031aa44,LBP108,quality_process,0,0,1,released,LBP,-1,5,4,2/4/2008 8:31,2/4/2008 17:33,2/7/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58031dd04,LBP108,quality_process,0,0,1,released,LBP,-1,5,4,2/4/2008 8:31,2/4/2008 17:33,2/7/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58032095a,LBP101,quality_process,0,0,1,released,LBP,-1,5,4,2/12/2008 10:04,2/13/2008 9:48,2/18/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580320967,LBP102,quality_process,0,0,0,retired,LBP,-1,6,5,2/12/2008 10:03,2/13/2008 9:47,2/15/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580320973,LBP200,quality_process,0,0,0,retired,LBP,-1,6,5,2/12/2008 10:03,2/13/2008 9:58,2/18/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58032221c,LBP117,quality_process,0,0,0,retired,LBP,-1,6,5,2/13/2008 10:54,2/14/2008 19:23,2/20/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580325585,LBP101,quality_process,0,0,1,released,LBP,-1,5,4,2/12/2008 10:04,2/13/2008 9:48,2/18/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580325bb8,LBP408,quality_process,0,0,0,retired,LBP,-1,6,5,2/18/2008 13:50,2/20/2008 17:36,2/22/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580325dbc,LBP402,quality_process,0,0,0,retired,LBP,-1,6,5,2/18/2008 17:43,2/19/2008 18:47,2/22/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5803269f3,LBP410,quality_process,0,0,1,released,LBP,-1,5,4,2/19/2008 14:57,2/25/2008 8:59,2/25/2008 8:59,46186af58006c9eb,Quality_Document_Lifecycle
09186af58032be2a,LBP410,quality_process,0,0,1,released,LBP,-1,5,4,2/19/2008 14:57,2/25/2008 8:59,2/25/2008 8:59,46186af58006c9eb,Quality_Document_Lifecycle
09186af58032ecff,LBP400,quality_process,0,0,0,retired,LBP,-1,6,5,2/28/2008 10:13,2/29/2008 14:00,3/3/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58032fe16,LBP406,quality_process,0,0,0,retired,LBP,-1,6,5,2/29/2008 10:55,3/3/2008 11:51,3/4/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58033510f,LBP102,quality_process,0,0,1,released,LBP,-1,5,4,3/10/2008 7:43,3/11/2008 16:28,3/11/2008 16:28,46186af58006c9eb,Quality_Document_Lifecycle
09186af580335318,LBP409,quality_process,0,0,0,retired,LBP,-1,6,5,3/6/2008 13:07,3/7/2008 19:04,3/10/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580336089,LBP107,quality_process,0,0,0,retired,LBP,-1,6,5,3/10/2008 7:59,3/11/2008 16:19,3/13/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580339135,LBP102,quality_process,0,0,1,released,LBP,-1,5,4,3/10/2008 7:43,3/11/2008 16:28,3/11/2008 16:28,46186af58006c9eb,Quality_Document_Lifecycle
09186af5803471c3,LBP403,quality_process,0,0,1,released,LBP,-1,5,4,3/28/2008 11:43,4/2/2008 17:53,4/3/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af5803471d3,LBP400,quality_process,0,0,1,released,LBP,-1,5,4,3/28/2008 10:25,4/2/2008 14:54,4/2/2008 14:54,46186af58006c9eb,Quality_Document_Lifecycle
09186af580348f3c,LBP402,quality_process,0,0,1,released,LBP,-1,5,4,4/1/2008 17:50,4/2/2008 14:23,4/3/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58034b000,LBP400,quality_process,0,0,1,released,LBP,-1,5,4,3/28/2008 10:25,4/2/2008 14:54,4/2/2008 14:54,46186af58006c9eb,Quality_Document_Lifecycle
09186af58034b06d,LBP201,quality_process,0,0,1,released,LBP,-1,5,4,4/2/2008 15:49,4/3/2008 19:31,4/7/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58034b51a,LBP402,quality_process,0,0,1,released,LBP,-1,5,4,4/1/2008 17:50,4/2/2008 14:23,4/3/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58034b51d,LBP403,quality_process,0,0,1,released,LBP,-1,5,4,3/28/2008 11:43,4/2/2008 17:53,4/3/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58034e59f,LBP201,quality_process,0,0,1,released,LBP,-1,5,4,4/2/2008 15:49,4/3/2008 19:31,4/7/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580350926,LBP116,quality_process,0,0,0,retired,LBP,-1,3,2,4/9/2008 9:32,,4/9/2008 9:45,46186af58006c9e5,Administrative_Change_Lifecycle
09186af580350f0e,LBP111,quality_process,0,0,1,released,LBP,-1,5,4,4/9/2008 15:49,4/9/2008 19:06,4/10/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580351521,LBP111,quality_process,0,0,1,released,LBP,-1,5,4,4/9/2008 15:49,4/9/2008 19:06,4/10/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580355be0,LBP408,quality_process,0,0,0,released,LBP,-1,2,1,4/15/2008 13:38,,4/15/2008 15:32,46186af58006c9e5,Administrative_Change_Lifecycle
09186af580355d1c,LBP408,quality_process,0,0,1,released,LBP,-1,2,1,4/15/2008 13:38,,4/15/2008 15:32,46186af58006c9e5,Administrative_Change_Lifecycle
09186af58035c926,LBP106,quality_process,0,0,1,released,LBP,-1,5,4,4/23/2008 9:54,4/25/2008 13:25,4/29/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580361920,LBP106,quality_process,0,0,1,released,LBP,-1,5,4,4/23/2008 9:54,4/25/2008 13:25,4/29/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af58037a1f1,LBP406,quality_process,0,0,0,retired,LBP,-1,6,5,5/29/2008 10:39,5/30/2008 13:50,5/30/2008 13:50,46186af58006c9eb,Quality_Document_Lifecycle
09186af58037a4b9,LBP100,quality_process,0,1,0,released,LBP,-1,5,4,6/2/2008 17:08,6/6/2008 15:40,6/11/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
09186af580385126,LBP100,quality_process,0,0,1,released,LBP,-1,5,4,6/2/2008 17:08,6/6/2008 15:40,6/11/2008 0:00,46186af58006c9eb,Quality_Document_Lifecycle
